"Project.Name","ProjectID","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"CIRCM",2180,,,,,,,,,,,,,,,,,,189920.5,,,,,,
"CITS",1993,,,,,,,,,,,,,,,,,-731029.875,-17135.1992,0,,,,,
"CNA",1915,,,,,,,,,,-10193.9303,-37883.2993,-49591.7197,-104493.9297,-130872.26,-95000.97,-310689.5163,-5848.4302,,0,0,,,,
"CNG",1917,,,,,,,,,,,,,,-379782.1,-1028035.7,,,,,,,,,
"CNN",2067,,,,,,,,,,,-23684.5498,,,,,,,,,,,,,
"CNQ",1919,,,,,,,,,,,-337573,,-33963,-430052.41,-19417,-1317768.125,,,-9287,-39835,0,,,
"CNR",2068,,,,,,,,,,,,,,,,0,,,,,,,,
"CNS",2069,,,,,,-30000,,,,,,,0,,,,,,,,,,,
"CNT",1920,,,,,,,,,,,-604.61,-4128.3301,,,-25144.57,,,,,,,,,
"CNU",2070,,,,,,,,,-158491.9375,,,,,,,,,,,,,,,
"CNY",2071,,,,,,,,,,,,,,,,,0,,,,,0,,
"CNZ",2072,,,,,,,,,,,,,-206881.7695,,,-360020,,,,,,,,
"COBRA JUDY REPLACEMENT",1359,,,,,,,,,,,-226154.1562,-157358.4063,-657035.5498,-907151.19,-975801.38,,-31858,0,-80522.7266,,,-93266.7539,,
"COMANCHE",661,,,,,,,,48995,,-1500,-7005.52,,,-8655.82,,0,,,,,,,0,
"CRANE 5 TON 3/8 CU YD",219,38811,41232,,,,,,,,,,,,,,,,,,,,,,
"CRAWLER T-11 W/RIPPER CCE",253,25440,99310,,,,,,,,,,,,,,,,,,,,,,
"CV HELO (SH-60F)",642,,,,,,,,,,2818692.875,558833.7187,61494.1992,482643.5801,87269.11,44568.93,,,,,,,,,
"CVN 21",634,,,,,,,,,,,,-1401.4,,-9314.32,-110355.15,-110229.8906,-1152459.6895,-483118.9375,,0,,,,
"CVN 68",57,,,,,33516,249216,,,,,,,,,222369.5,317164,,,,-386270.6875,-1005902.125,,-108.92,
"DAD",2073,,,,,,,,,,-143546.9219,-19134.4004,-466507.4063,,,,,,,,,,,,
"DADS",1994,,,,,,,,,,566031,589808,258534,0,51279,,,,,-805.99,,,,,
"DAL",1926,,,,,,,,,,-204029.9531,,,,,,,,,,,,,,
"DCGS ARMY",1381,,,,,,,,,,,,,,,,,,,,19860,,,,
"DD(X)",86,,,,,,,,,,,0,-37296.1289,,-29714.3008,-95292.27,1549830,5052873.375,15091677.75,15717407.5508,2895254.6875,-1530886.5156,-1583019.585,-477781.9063,0
"DDG 51",76,,,,,,250000,,,30000,301227.0583,-95541.6686,-322757.1157,-1282663.6256,-652671.9786,-207858.73,-164483.33,0,-30262.699,-1673545.2094,-5178389.4004,181406.6875,-2932635.9532,0,
"DEAMS Inc 1",2101,,,,,,,,,,,,,,,,,,,,2745609,,0,,
"DEF ENVIR & RESTORA PRG (",611,,,,,,,,,,-19495.0698,-2146.97,,,,,,,,0,0,,,,
"DEF MET SAT PROGRAM (DMSP",1746,,,,,,,,,,,,,,,,,,,,0,,,,
"DEF METEOR SAT PROG",1517,,,,,,,,,,,,,0,,,,,,,,,,,
"DERP",2016,,,,,137480,,-2780,1347730,432787,-222070.3577,-971241.9804,-146148.121,-977446.5637,-45395.5,-411294.79,-577070.6507,-147814.6388,-11450.9199,-258162.5508,75388377.7598,1949439.5149,30288503.375,4819001.3457,349987.9063
"DESTROYER DDG-47 AEGIS",1186,,,,,,,,,,,,-2168.3799,-977.4,,,,,,,,,,,
"DESTROYER DDG-51",1203,,,,,,,,,,,,,,,,,,,,0,,,,
"DGTL TOPOGRAPHIC SPPT SYS",469,,,,,,,,,,,-15962,-118866,,,,,,,,,,,,
"DIMHRS",1967,,,,,58315,,-4,,,,,,,,,,,,,,,,,
"DJC2",1982,,,,,,,7817,,,3049255.5625,426184.3536,,,,,,,,,,,,,
"DJM",1930,,,,,,,,,,-15.25,-8.65,,,,,,,,,,,,,
"DJN",1931,,,,,,,,,,,-192400,-3144077.71,,,,,,,-69,,,,,
"DKE",1932,,,,,,,,,,,,,,,,,,0,,,,,,
"DMLSS",1959,,,,,,,,,,-44132.5781,,,,,,,,,,,,,,
"DMS",1960,,,,,,69768.4004,,,,-75926.1819,-13872.2202,-36758.6107,,,,,,-41216.1016,-63288.5508,,,,,
"DMSP",617,,,,,,,,,,,-40545,,,,,,,,,-336787.4063,-10864.0195,,,
"DNC",2074,,,,,,,,,,,-5350.8101,-42419.1914,-34249.96,-15545.57,,,,-11717.2998,,,,,,
"DPH",2075,,,,,,,,,,,,,,-16512,,,,,,,,,,
"DPPS",1950,,,,,959905.125,117565.5138,,,,,,,,,,,,,,,,,,
"DSCS III",19,,,,,,,,,,,,,331905,,,,,,,,,,,
"DSCS-3 DEF STAT COMM SYS",1641,,,,,,,,,,,,,,,,,,,,0,,,,
"DSP",618,,,,,,,,,,,-14444.8698,-2884,-3074.8,,,,,,,,,,,
"DTS",1970,,,180379.4063,,28424.9492,227006.0137,263831.8953,,,,,,-76626.6875,,-12089.1,-498072.6133,-127088.4726,-13731.4004,,,,,,
"Defense Enterprise Office Solution (DEOS)",2251,,,,,,,,,,,,,,,,,,,,627766.3242,,,,
"Department of Defense Healthcare Management System Modernization (DHMSM)",2237,,,,,,,,,,,,,,,,,,,,276488170.56,504183948.9375,502588198.5313,678351505.9062,142319670.6954
"E-10",1371,,,,,,,,,,,,-121601.2734,,,,,,,,,,,,
"E-2 HAWKEYE",732,3001041,10580840,8755623,65946,,,,,,,-22730.5,,,,,,0,,,,,,,
"E-2C",1387,,,,,,,134950,42700,,,842564,1449842.04,235555.4648,1032301.7,631792,0,0,,,,,,349035.4883,0
"E-2C ADVANCED HAWKEYE",1358,,,,,249900,,,,,,-32915.6398,0,2870214,2662920.36,7572993.83,14156445.0035,10948682.9207,28515948.6194,46032614.1662,64247655.4229,26386029.2813,37408930.3419,4484790.3789,-3060051.9199
"E-2C REPRODUCTION",681,,,,,28700,129152,-502181,56450,162510,,-174962.584,-530642.5206,615214.9401,-187292.47,2620656.15,-3562402.3771,-483492.7295,-493878.6485,-149075.7422,-1002707.4063,-630859.9033,-473000,-2522441.5,
"E-3A",4,7692005,14664629,11208836,133335,,,,,14082637.8751,13486773.2183,3693371.5368,4883679.8821,6482527.9879,929219.3508,1830745.78,-111116.4709,-1115005.3055,-74621.0498,-194431.5028,-1108767.024,-1104260,,17849.5996,
"E-4 (AABNCP)",21,,,,,,,,,,-168496.2978,-4145123.6484,-2912731.375,-19075718.6462,-4491738.2,-1713189.02,-5356432.4748,-7663910.9805,-36729.5195,-2401279.4004,-16024986.2881,-1299231.6699,-545687.3007,-15525.74,
"E-6A (TACAMO)",620,,187477,212151,,,,,,,,-1337.73,,,8020216.59,2676402,3819485,1376843,1830686.0234,2602833.22,890015.5,323452,1064271.0474,-548568.75,
"EA-18G",1372,,,,,286185,,45110,,,,,-24.1,0,,561336.12,1116191.3594,427995.0469,4090579.5918,3481636.1791,7237518.1426,25373495.0312,678090.52,716169.6562,891739.9327
"EA-6B",619,,,,,,,,,,,270858,2324287.3126,1023602.5527,1570620.67,3654798.25,107635.2,-12899.7695,-202861.8695,,-2217.1799,0,0,,
"EA-6B PROWLER",734,7442321,6911039,8288984,97510,,,,,,,-5220,-53772,,,,,,,,,,,,
"EBE",1933,,,,,,,,,,,-33059.7695,-592009.375,-40290.6094,-4762.64,-35396.41,,,,,,,0,,
"EBJ",2077,,,,,,,,,,,,-4776.3999,-411.04,-17767.15,,,,,,,,,,
"EDK",2079,,,,,,,,,,,,,,,,,,,,,,,0,
"EELV",72,,,,,,,,,,0,,3405661.338,125690.2,-1601806.85,-477795.82,-11971975.2439,-17072891.125,-1040000,-5326757.25,0,-474247.4531,-988867.1426,-661910.9399,0
"EF-111A",5,,,,,,,,,,,,,461000,9105.39,,,,,,,,,,
"EFV (AAAV)",1812,,,,,1313159.718,4053873.7215,,,,,-24712.8102,-54004.9784,-2731858.5284,-206667.87,-14065.59,-1355.37,-3365.68,-23931.2293,-16562.6406,0,-11360.0098,0,0,0
"ELECTRONICS ALL SOURCE AN",1940,,,,,,,,,,-472921.7813,-162602.1563,-6030.7998,-337175.1563,,,,,,,,,,,
"EXCALIBUR",1360,,,,,,,,,,,,,,,,0,,-7256.3398,-46057.8291,0,-47448.6514,0,0,-147915.8125
"F-100 Engine",1507,15309056,12744637,9181304,778308,,,,,,-184354,-491293.5967,-387465.0068,,,,,,,,,,,,
"F-100 SUPER SABRE",1893,,,,,,,,,,,,-174174.1406,,,,,,,,,,,,
"F-100 UPGRADE",1509,2523008,7556267,2297114,,,,,,,,-609910.8125,,,,,,,-350833.6563,,,,,,
"F-101",1505,4423601,4685594,3616300,,,,,,,,-2696088.7501,,,,,,,,,,,,,
"F-106 DELTA DART",1446,61712,72201,317199,,,,,,,,,,,,,,,,,,,,,
"F-108",1508,1726639,3451691,5901312,,,,,,,,,,,,,,,,,,,,,
"F-110",1504,9627534,25117444,12350522,584222,,,,,,-863710.4375,-3300,,,,,,,,,,,,,
"F-111",1447,1029081,2345756,2102017,,,,,,,,,,,,,,,,,,,,,
"F-14 TOMCAT",744,13679102,15364661,25824104,1417578,,,,,,-361225.4902,-1068786.6719,-141531,,,,,,-6711,,,,,,
"F-14D",22,,,,,,,,,,,,36750,,,,,,,,,,,,
"F-15",23,,,,,,,,,7781629.1213,109147811.3295,5779656.6419,27092745.6292,9649801.1469,2126878.418,21020395.4565,-1004118.6983,-1813615.2107,-7527934.9807,-1626120.8651,-1919730.013,-12592391.9029,-8193602,-2055936.1712,-38649.6802
"F-15 EAGLE",1892,48984067,52929477,59103742,2132355,,,,,,-352274.5366,-440500.7454,-590333.0781,-3049206.3525,,-657774.98,,,,0,,,,,
"F-16",24,,,,,,,,,122835033.6681,114634574.8292,60442717.4976,45156710.7716,18280297.514,20554236.3802,69161636.2661,-781491.3171,-357156.9172,-997050.9466,-1805046.8169,-3219575.2485,-1849534.584,-813892.75,58576917.3632,-400
"F-16 FALCON",1894,39215127,40870102,78633818,8378589,,,,0,-64919.0195,-60283.4099,-1413428.6848,-1148262.75,-16024.8799,,-424429.91,0,,-2561407.9063,,0,,0,0,
"F-18 HORNET",746,27252649,32223100,72631278,5688521,,,,,,-2763455.0938,-2558859.2641,-477952.8633,,,,,,,,0,-92500,,,
"F-22 Raptor",1436,,,,,,,,,,,,,,,,,,0,,,,,,
"F-4 PHANTOM",736,170032,560880,346424,,,,,,,,,,,,,,,,,,,,,
"F-4 PHANTOM II",1891,6721195,9656098,12088230,235069,,,,,,-14051.4404,,-1323.3,-369073,,,-68814,0,,,,,,0,
"F-5 FREEDOM FIGHTER",738,4255727,10137647,9955698,513409,,,,,,,,,,,,,,0,0,,,,,
"F-5E",1320,,,,,,,,,61090,680842.3222,285812.3306,165823.4014,125914.3105,89840.46,10029552.03,27888210.89,23848117.961,22288923.2815,22433029.469,21149948.6486,-61949.9688,-685173.5469,-496701.3126,0
"F/A-18 E/F",1828,,,,,439721,324951,,,26724.7393,3405802.6251,78060464.0456,-2372894.3205,-1118696.2816,-896711.62,4578060.69,-1485370.0352,-4024042.1421,-2025760.8101,-6385461.4798,-3488694.1563,-16391955.375,-15766055.42,-7000,514729.5938
"F/A-18A/B/C/D",25,,,,,,,,,16304302.54,171653505.5819,170240979.782,5858672.3671,24555643.5102,27142022.41,23395686.45,4232607.1284,5461065.2841,3194454.6488,1275890.2682,-938522.8732,585990.4761,183068.5391,-3730027.5221,-348652.377
"F/A-22",671,,,,,,,,,,,,,,-2757593.65,,-10581.36,-6445885.2696,69357796.989,,-5567.7202,0,0,-532088.5,0
"FAAD C2I(ATCCS)",1841,,,,,,,,,,,,-225594.785,-10485.6396,,,,0,,-0.03,,,,,
"FAADS C21 (SHORAD)",151,,,,,,,,,,,-12790.3096,-159244.2031,,,,,,,,,0,,,
"FAB-T",88,,,,,,,,,,,,,,,,,,,49554,,0,,,
"FB-111A",1796,,,,,,,,,,,,,,,-33221.51,,,,,,,,,
"FBCB2",698,,,,,,,,,,,,,-385626.8438,-15929.5,-278616.18,-258162.0213,-7999.4598,-94965.6602,-332923.2226,,-73.63,,,
"FCA",79,,,,,,,,,,,,,,,,-32131.1992,-4284.3198,0,0,,,,,
"FCS",1310,,,,,5490575,621061,128000,,,,,,-32315,-1566.51,0,-108809.18,-3824.67,-187365.5469,-42560.2891,-247085,,-7939.8101,-18885.6309,
"FFG-7",26,,,,,,,,,,,,284804,-58645,,5300,,,,,,,,,
"FMTV",1857,,,,1030739.8438,4772573.2855,5452423.0483,,35434,,406918,129886.3571,587709.1621,1778394.7576,2452368.18,567516.8,-30452,,,-125754.3672,,,,0,
"FORK LIFT 50000 LB",272,,,2037674,,,,,,,,-115435.1094,,,,,,,,,,,,,
"FORK LIFT 6000 LB GE PT",278,,,84948,,,,,,,,,,,,,,,,,,,,,
"FQG",2080,,,,,,,,,,,,,-1119690.125,,,0,0,,,,,,,
"FSCS",684,,,,,,,,,,,,,,,,515840,0,-193635,,113140,0,0,0,
"FWD AREA REFUELING SYS AD",594,,,,,,,,,,,,-51714,,,,,,,,,,,,
"GAE",2081,,,,,,,,,,,,,,,,,,,,-230790,,,,
"GAJ",1937,,,,,,,,,,-163767.0313,-1003192.0581,-1825989.625,-626044.9822,-1150000,-1318871,-3450000,,0,-3198208,,,,,
"GAV",2082,,,,,,,,,,,,,,-20000,,,,,,,,,,
"GBR - GROUND BASED RADAR",1921,,,,,,,,,,-1464300.9375,-850865.1758,-1009243.3594,-4500000,,,,0,,,,,,0,
"GBR -GROUND BASED RADAR",167,,,,,,,,,,,,,,,,,0,,,,,,,
"GBS",648,,,,,,2.4e+07,1900815,2660000,1200000,,,-446869.2137,,,15225,0,0,-16109.21,,,0,-126,-722866.1666,
"GBSD",2187,,,,,,,,,,,,,,,,,,,,,,0,,
"GBW",2151,,,,,,,,,,,,,,,,,0,,,,,,,
"GCA",1939,,,,,,,,,,,,,,,-764989,,,,,,,,,
"GCCS-AF",1997,,,,,,,,,,,,-1096.74,-371396.1443,-895784.82,-2473779.3463,-1852880.5378,-1206774.6544,-669177.3341,-377725.7173,1146352.0484,-142889.5484,-19638.8501,,
"GCCS-J",1949,,,,,,,,3781804,,-13171.4199,,-809.36,-50921.8906,,,,,,,,,,,
"GCCS-M",1975,,,,,,,,,,,,-7060.04,,-383707.63,-47965.3,3756285,1044011.96,39263,-26913.1699,,0,-89402.8281,0,
"GCH",2083,,,,,,,,,,-197.99,,,,,,,,,,,,,,
"GCI",1941,,,,,,,,,,,-352709.7801,,-60000,,,,,,,,,,,
"GCSS ARMY",1345,,,,,,,,,,,,-57718.0117,16900,,,,0,,,,,,,
"GCSS DOD",1352,,,,,,,,,,,-1566,-39463.7813,,-1497641.5,,,,,,,,,,
"GCSS-A INC 1",2178,,,,,,,,,,,,,,,,,,,571475.3438,,,,,
"GCSS-AF",1346,,,,,,,,,,,,174704.9763,-472258.3088,-137135.74,-610161.98,-239607.3125,3156838,0,0,11782555.5717,-187932.084,134076.2303,222064,-5926.1099
"GCSS-CC/JTF",1998,,,,,,,,,,,,,,,,,781.44,,,,,,,
"GCSS-MC",1990,,,,,,,,,,,,,,,,,,-359888.7188,-199495.9844,-300669.9063,-23716.1191,-60053.3086,,
"GDE",2229,,,,,,,,,,,,,,,,,,0,,,,,,
"GFD",2084,,,,,,,,,,,,,,-20823.13,,,,,,,,,,
"GFEBS",1986,,,,,,,,,11136.1504,,,,,,,,,,,,,,,
"GHI",2085,,,,,,,,,,,,,,-54256.63,,,,-12436.5598,,,,,,
"GHR",1943,,,,,,,,,,,,,,,-500.66,0,,,,,,,,
"GHT",2086,,,,,,,,,,,,-25459.5391,,,,0,,,,0,,,,
"GHY",2087,,,,,,,,,,,-311052.7657,-467490.1875,,,,0,,,,,,0,,
"GIB",1944,,,,,,,,,,,,,,-58805.5,-299152.99,,,,,,,,,
"GIH",2088,,,,,,,,,,,,,,,,,0,0,,,,,,
"GLOBAL HAWK",659,,,,,,,,,,,-480371.8936,-2155889,-818000,,-2280567.84,-5690684,-2631573,-5555815.0157,-8106187.5079,-6213044.5001,-4220245.758,-10291737.166,-3608340.6978,-3121920.5
"GMLRS",667,,,,,,,,,,626593.3516,,-1411171.8086,-399038.8438,-27432.12,,125891.0937,81857.0499,0,,,0,0,,0
"GNF",2090,,,,,,,,,,,-322539.75,,-235000,,,,,,,,,,,
"GNL",2091,,,,,,,,,,,,,,-88806,,,,,,,,,0,
"GNP",2092,,,,,,,,,,,,,,-120.08,,-46328.92,0,,,,,,,
"GNW",2093,,,,,,,,,,,,,,,,0,,,,,,,,
"GPALS (SDS)",1,,,,,,,,,,,,,,,,,,,,,,,3896480.25,
"GPS III",696,,,,,,,,,,-3.35,,,,,24657897,29665,-26876,0,-168924.7422,0,0,-139370,0,
"GRU",1945,,,,,,,,,,,-1.92,-4173101,0,,-129677.48,,0,0,0,,0,,,
"GSS",2094,,,,,,,,,,,,,-119316.11,,,,,,,,,,,
"GTP",2095,,,,,,,,,,,,,-116281.3438,,,,,0,-295886.0625,-295884.0625,,,,
"GUARDRAIL COMMON SENSOR",440,,,,,,,,,,,-213540.9844,,,,,,,,,,,,,
"GUIDED MSL LAUNCH MK-41",822,,,,,,,,,,-1042,,,,,,,,,0,,,,,
"GUIDED MSL LAUNCH MK-73",829,,,,,,,,,,,-63814,,,,,,,,,,,,,
"GYI",1947,,,,,,,,,,-12000,,,,,,,,,,,,,,
"GYY",1948,,,,,,,,,,-156977.3125,-1260344.9844,-370386.5401,-19938.1191,,0,-15624,,,,,,,,
"GYZ",2096,,,,,,,,,,,,,,,-25937.1992,,,,,,,,,
"H-1 UPGRADE",2,,,,,35789,98582,,,,8196118.1943,3392578.8687,16807054.0031,-12618155.1753,-1591318.2101,-7783434.16,4629264.9007,97524.9647,18500747.3779,10360533.4323,2641973.9415,-94512992.6626,-14101103.5614,604041.1094,-2967598.5273
"H-3 JOLLY GREEN GIANT",1456,3054756,2083287,874465,37118,,,,,,-124113.0469,,,,,,,,,,,,,,
"H-46 SEA KNIGHT",754,7268487,21676996,5386278,30900,,,,,,-50570.3311,-19086.3794,,,,,,,,,,,,,
"H/LGM 25 TITAN",1524,,,,,,,,,,,,,,,,,-3336160.25,,,,,,,
"HAEUAV",701,,,,,,,,,,,,-79468,,,,,-270536.375,,,,,,,
"HARM (AIR FORCE)",30,,,,,,,,,,,,,,0,,-353219.68,-35458.75,-30764.9609,0,,,,0,
"HARM (NAVY)",29,,,,,,,,81483,,,,,,0,,,,,,,,,,
"HAWK IMPROVED",1312,,,,,,,,,,,,0,-544.88,,-26134.64,0,-19056.8203,,,,,,0,
"HELMET SYSTEM HGU-51/PCD",1773,,,,,,,,,,-406154.5625,,,,,,,,,,,,,,
"HH-53 SUPER JOLLY",1901,5643010,5948006,4383820,71808,,,,,,-126629.6082,-50204.9893,-1665327.2725,-2753619.5703,-458961.6,,,-6291.4902,,,,,,,
"HHD-60",621,,,,,,,,,,,73865,,1957874.9746,,,-45252,-228814.0625,-26932.8203,-38819.8398,,,,,
"HIMARS",1361,,,,,,,,,,,,,,,,-6619.3999,,,,,,0,,
"HLR",1382,,,,,,,,,,,,,,,,3405858.6033,5963237.2325,1748856.1083,0,43696807.9747,25986157.8918,20100780.8938,7736493.4961,-67323.5781
"HMMLTV",656,,,,,,35035.3984,127137,,,2612563,80190,2025250.1564,2901540.5001,816280.32,6330058.63,-91782.6798,0,,,,,,,
"HPCM",1349,,,,,11599252.5625,58639700.9375,21711338.6789,24563139.9997,21996859.5701,14752200.2813,15509500.0093,10006450.0017,10133573.1342,4886263.43,2858607.37,0,,,,,,,,
"HURRICANE KATRINA",2017,,,,,,219221968,22482633,33168,361655.46,610296.316,12280.0293,108567.6016,-26738.2402,-190.87,,,,0,,,,-66.67,,
"HURRICANE RITA",2018,,,,,,28524495,686286,,,,,,,,,,,,,,,,,
"IAMD",2032,,,,,,,,,,,,,,,,386391.5,114052.6172,0,2775895.25,0,0,,,
"IDECM",1803,,,,,,,,,,,,,,,,,0,0,,,,0,0,
"IDHS INTELLIGENCE DATA HA",1729,,,,,,,,,,,,,,,,,0,,0,,,,,
"ILS-S",1973,,,,,,,,,,,,,,,,8975,313915.082,821973.96,336513,,,,,
"IMDS",1974,,,,,,,,,,,,,1862562,96134.52,0,,,,,,,,,
"ITEP",2185,,,,,,,,,,,,,,,,,,,11244.4805,,,,,
"J-52",803,1702808,6003395,13534078,2386047,,,,,,,,,,,,,,,,,,,,
"J-57",808,109915,256479,,,,,,,,,,,,,,,,,,,,,,
"J-60",805,37870,,,,,,,,,,,,,,,,,,,,,,,
"J-69",1485,2298276,2620730,7920151,,,,,,,,,,,,,,,,,,,,,
"J-79",809,5392373,2653383,3330263,25368,,,,,,,,,,,,,,-186436.0781,,,,,,
"J-85",810,12141378,9093530,52412804,897875,,,,,,,-92820.4609,,,,,,,,,,,,,
"JADC2",2254,,,,,,,,,,,,,,,,,,,,,,0,0,0
"JASSM",1832,,,,,,,,,,-922263,-41575.0703,-968542.8711,-548801.8247,-361581.76,-947375,-1412271,-954720.1797,-577755.7272,-869272,-1031121.2969,-1053997,-137494.0313,-6197704,-4593408
"JAVELIN",685,,,,,37876,,,,,,,,,0,0,,,,70407.4688,-1102304.875,-517984.25,,0,
"JCALS",1954,,,,,,,,,,-84823.53,-214488.4439,,-354.87,,,2002675.5,1948397.5,1748906.5875,495749.4688,,,,,
"JDAM",1808,,,,,,,,,,-19317.9395,-374714.9375,-113178.9297,-225691.2438,,-10079.49,,0,0,-43613.7597,-22469.0391,-26000,-150434.355,-532028.0901,-0.02
"JLENS",1366,,,,,0,,,,,,-19000,-233464.2226,-202951.7344,-239.03,,,,-6724.3701,,-2219.8101,-1764.34,,,
"JMPS",1988,,,,,,,,,,,,,,,,,-211623.8868,,-52487.0391,,,,,-334615.0313
"JOINT C2",2184,,,,,,,,,,,,,,,,,,,,0,0,,0,
"JOINT COMMON MISSILE",1364,,,,,,,,,,-1107241.9998,-5904659.7557,-1902970.6275,-1404423.2813,,,,,,,,,,,
"JPALS",649,,,,,,,,,,,,,29322653,14065663,663980,-9513.1201,,,,92520,,,,
"JPATS",1834,,,,,,,,,,,-919.29,-8036.0899,-85600.3628,,3058,-5240572.0196,-10742741.1953,-5587638.7942,-5234214.5079,-80693.6006,-630290.0625,-13477920.125,-139441.6875,
"JSF (F-35)",87,,,,,37344,,,,,236838.1304,-2838382.3916,-889891.9424,5205897.0469,350000,-213937.31,-139380.4094,0,-794882.8325,-44602.4492,-86098892.7188,-10059038.0513,-41697068.6309,-1321887.4607,279070749.4121
"JSIMS",1337,,,,,,,,,,,,,,,,0,-188899,,,,,,,
"JSOW",1862,,,,,,,,,,,-12575.21,-674153.043,-100917.8203,-6000,,-125000,-22176,-301431.5879,-111048.75,-18258.49,-1246402.9842,-775972.5652,-85532.3281,0
"JSTARS",679,,,,,,,,,,-673741.6913,-795709.2795,-3865020.1782,-7747386.6274,-20408519.15,-22004008.28,-13610659.1813,-5688920.2951,-3385160.3828,-6306762.3673,-1162900.4321,-728035.5,-53400.26,,
"JSTARS RECAP",2191,,,,,,,,,,,,,,,,,,,,,0,,,
"JTIDS (ARMY)",66,,,,,,,,,,,,,0,,,,,,,,,,,
"JTIDS (NAVY)",67,,,,,,,,,,-15510,,-953,,,-4554.9,,,-212521.2969,,,0,,-85361.1563,
"JTIDY (AIR FORCE)",68,,,,,,,,,,,,-3704,-37745,-5766415,,,,,,,,,,
"JTRS AMF",1374,,,,,,103558,,,703205.9375,19250,-28832.4004,,,,,,,,,,,,,
"JTRS CLUSTER 1",1356,,,,,0,27950,,154751166,236342711.4375,79880336.3824,186551702.2101,61893310.3861,1319658.2554,-84079.16,-18578701.46,-1313114.9782,-1703890.64,-183527.4277,-1868338.75,-1893209.165,,0,,
"JTRS CLUSTER 5",1378,,,,,,,,,,,,,,,,4680,6240,5850,0,,,0,,
"JTRS WAVEFORM",689,,,,,,,,0,,,,-1387191.1094,671468.0149,-28491,-248542.76,-12103.9102,-335777.1553,2145636.3096,-3298.4299,,-220471.6393,,,71526
"Joint Operational Medicine Information Systems (OMIS)",2241,,,,,,,,,,,,,,,,,,,,6348199.1992,42829868.9541,39301423.1641,74644044.7158,47563967.625
"KC-10A",625,,,,,,,,,,,0,,,,,0,-1452865.25,-2871027,-12056580,-9159866.875,,0,,
"KC-135 STRATOLIFTER",1419,24796575,29461592,36395961,1409536,,,,,,-767626.7153,-82918.0606,-2.36,-28121,,,,,,,0,0,-95829.2812,,
"KC-135R",77,,,,,,,,,52297122.2842,47409198.4638,46122186.319,14023005.025,9690754.8206,4884302.3905,3484103.5701,-1440483.755,-1507811.5024,-2148362.7933,-3158862.3208,-1982895.2344,-1837890.2336,-399398.1875,-985314.6672,-171816.5938
"KC-45A",1380,,,,,,,,,,,,,,,,196038,-540,,,0,0,0,,-94.45
"KIOWA WARRIOR",70,,,,,,,,,,12532088.0355,41018549.5821,54857662.4326,51280735.8263,14447711.11,26599315.59,-551816.3765,-4003287.8262,-120770.7031,-1921603.2305,-6605260.125,-15376.9697,0,-292400.875,0
"LAMPS MKIII (SH-60B)",32,,,,,,,,,,12177930.5839,18724320.7267,19337858.8952,8026244.727,10434679.16,7385701.155,-640127.28,0,,,,,,,
"LAND WARRIOR",692,,,,,0,,,,,,-154656.3594,,-653930.3125,-820202.28,-542806.85,-105734,0,,,,,0,,
"LANTIRN",1627,287405,342538,247321,,,,,,,,,,,,,,,-119441.8984,,,,,,
"LANTRIN",82,,,,,,,,,,,,-8229.25,,,9725.04,-508330.5469,,-777204.375,,,,,,
"LASER HELLFIRE",9,,,,,,,,,,0,0,155987,49000,661952,734226,0,,,,,-433191.0938,,,
"LAV (ARMY)",71,,,,,,,,,,,,,,,-39427.14,39427.14,0,,,,,,0,
"LAV (NAVY)",1863,,,,,,,,,,,-2,-20925.6504,-312328.705,,-1,,,,-178.84,0,-127.67,0,,0
"LCS",1368,,,,,0,,,,,,,,-427623.9629,-15067.44,-12659.75,-135011.4004,0,-34619.0117,-7327007.5,0,-343568.3125,-38.84,,0
"LGM-30 MINUTEMAN",1532,296043,6449088,5920100,71940,,,,,,-1498089.0537,-17382.2202,-36671.3594,,,,,,,,0,,,,
"LHA ( R )",1332,,,,,31250,42420,,,,,,,-17907.3594,,,,,,,,-7280.4302,,,
"LHD 1",628,,,,,0,,,,,,,,,,-192280.59,,,,0,0,,,,
"LIGHT ARMORED VEHICLE (LA",249,85962,748685,1617663,56356,,,,,,,,,,,,,,,,,,,,
"LONGBOW APACHE",1872,,,,,28290,,,,,-355390.0125,-630739.0325,,-270910.9375,,,,,,,,,,,
"LONGBOW APACHE BLK III",616,,,,,,,,,,,,,235144.7998,-935854.21,812563.5,11942597.6362,26307326.2968,143340225.609,118536898.6189,149943103.4859,79531979.2063,286586.4875,-9776447.0547,31393132.1699
"LONGBOW HELLFIRE",1824,,,,,7645233,11192,27656,,,-18756,-294181.75,-33358.8594,-548.49,,,0,-138985,,,,-11795.6104,,,
"LOW SPEED(FT)DIESEL MEDIU",252,,,0,,,,,,,,,,,,,,,,,,,,,
"LPD 17",1825,,,,,,,,,,-2318600.25,6242476.3593,6653130.6563,3756942.8501,3690519.48,2009186.91,3588557.1953,2421273.0918,4456352.914,3348727.3915,3006460,119581.6953,-426454.5,-168455.7031,
"LTAMDS",2240,,,,,,,,,,,,,,,,,,,,0,0,,,
"LUH",78,,,,,,,,,,25629,0,,,,,,,,,,0,0,,
"LVTC-7",883,241742,261891,696533,,,,,,,,,,,,,,,0,,,0,0,,
"LVTP-7",882,,,,,,,,,,-1183.23,,,,,,,,0,,,,,,
