unique_transaction_id	transaction_status	obligatedamount	baseandexercisedoptionsvalue	baseandalloptionsvalue	maj_agency_cat	mod_agency	maj_fund_agency_cat	contractingofficeagencyid	contractingofficeid	fundingrequestingagencyid	fundingrequestingofficeid	fundedbyforeignentity	signeddate	effectivedate	currentcompletiondate	ultimatecompletiondate	lastdatetoorder	contractactiontype	reasonformodification	typeofcontractpricing	priceevaluationpercentdifference	subcontractplan	lettercontract	multiyearcontract	performancebasedservicecontract	majorprogramcode	contingencyhumanitarianpeacekeepingoperation	contractfinancing	costorpricingdata	costaccountingstandardsclause	descriptionofcontractrequirement	purchasecardaspaymentmethod	nationalinterestactioncode	progsourceagency	progsourceaccount	progsourcesubacct	account_title	rec_flag	typeofidc	multipleorsingleawardidc	programacronym	vendorname	vendoralternatename	vendorlegalorganizationname	vendordoingasbusinessname	divisionname	divisionnumberorofficecode	ccrexception	streetaddress	streetaddress2	streetaddress3	city	zipcode	vendorcountrycode	vendor_state_code	vendor_cd	vendorsitecode	vendoralternatesitecode	dunsnumber	parentdunsnumber	phoneno	faxno	registrationdate	renewaldate	mod_parent	locationcode	statecode	pop_state_code	placeofperformancecountrycode	placeofperformancezipcode	placeofperformancecongressionaldistrict	psc_cat	productorservicecode	systemequipmentcode	claimantprogramcode	principalnaicscode	informationtechnologycommercialitemcategory	gfe_gfp_code	useofepadesignatedproducts	recoveredmaterialclauses	seatransportation	contractbundling	consolidatedcontract	countryoforigin	placeofmanufacture	manufacturingorganizationtype	agencyid	piid	modnumber	transactionnumber	fiscal_year	idvagencyid	idvpiid	idvmodificationnumber	solicitationid	extentcompeted	reasonnotcompeted	numberofoffersreceived	commercialitemacquisitionprocedures	commercialitemtestprogram	smallbusinesscompetitivenessdemonstrationprogram	a76action	solicitationprocedures	typeofsetaside	localareasetaside	evaluatedpreference	fedbizopps	research_code	statutoryexceptiontofairopportunity	organizationaltype	firm8aflag	hubzoneflag	sdbflag	issbacertifiedsmalldisadvantagedbusiness	shelteredworkshopflag	hbcuflag	educationalinstitutionflag	womenownedflag	veteranownedflag	srdvobflag	localgovernmentflag	minorityinstitutionflag	aiobflag	stategovernmentflag	federalgovernmentflag	minorityownedbusinessflag	apaobflag	tribalgovernmentflag	baobflag	naobflag	saaobflag	nonprofitorganizationflag	isothernotforprofitorganization	isforprofitorganization	isfoundation	haobflag	ishispanicservicinginstitution	emergingsmallbusinessflag	hospitalflag	contractingofficerbusinesssizedetermination	is1862landgrantcollege	is1890landgrantcollege	is1994landgrantcollege	isveterinarycollege	isveterinaryhospital	isprivateuniversityorcollege	isschoolofforestry	isstatecontrolledinstitutionofhigherlearning	receivescontracts	receivesgrants	receivescontractsandgrants	isairportauthority	iscouncilofgovernments	ishousingauthoritiespublicortribal	isinterstateentity	isplanningcommission	isportauthority	istransitauthority	issubchapterscorporation	islimitedliabilitycorporation	isforeignownedandlocated	isarchitectureandengineering	isdotcertifieddisadvantagedbusinessenterprise	iscitylocalgovernment	iscommunitydevelopedcorporationownedfirm	iscommunitydevelopmentcorporation	isconstructionfirm	ismanufacturerofgoods	iscorporateentitynottaxexempt	iscountylocalgovernment	isdomesticshelter	isfederalgovernmentagency	isfederallyfundedresearchanddevelopmentcorp	isforeigngovernment	isindiantribe	isintermunicipallocalgovernment	isinternationalorganization	islaborsurplusareafirm	islocalgovernmentowned	ismunicipalitylocalgovernment	isnativehawaiianownedorganizationorfirm	isotherbusinessororganization	isotherminorityowned	ispartnershiporlimitedliabilitypartnership	isschooldistrictlocalgovernment	issmallagriculturalcooperative	issoleproprietorship	istownshiplocalgovernment	istriballyownedfirm	istribalcollege	isalaskannativeownedcorporationorfirm	iscorporateentitytaxexempt	iswomenownedsmallbusiness	isecondisadvwomenownedsmallbusiness	isjointventurewomenownedsmallbusiness	isjointventureecondisadvwomenownedsmallbusiness	walshhealyact	servicecontractact	davisbaconact	clingercohenact	otherstatutoryauthority	interagencycontractingauthority	CSISCreatedDate	CSISModifiedDate	numberofactions	numberofemployees	annualrevenue	CSIStransactionID	CSISUniqueIndexID	CSISUniqueIndexIdentity	PlaceofPerformanceCity	prime_awardee_executive1	prime_awardee_executive2	prime_awardee_executive3	prime_awardee_executive4	prime_awardee_executive5	prime_awardee_executive5_compensation	prime_awardee_executive2_compensation	prime_awardee_executive3_compensation	prime_awardee_executive4_compensation	prime_awardee_executive1_compensation	last_modified_date	TypeOfBusiness	ContractActionTypeDD350	TypeIndefiniteDeliveryContract	headquartercode	CAGE	ContractNumber	award_type_code	idv_type_code	parent_award_type_code	parent_award_single_or_multiple_code	primary_place_of_performance_county_name	indian_tribe_federally_recognized	other_minority_owned_business	community_developed_corporation_owned_firm	labor_surplus_area_firm	city_local_government	county_local_government	inter_municipal_local_government	local_government_owned	corporate_entity_not_tax_exempt	international_organization	us_government_entity	community_development_corporation	domestic_shelter	manufacturer_of_goods	alaskan_native_servicing_institution	native_hawaiian_servicing_institution	sba_certified_8a_joint_venture	dot_certified_disadvantage	CSIScontractID
adce4f89-8327-c4e9-ada3-18a3703f777a	Active	50106.0000	50106.0000	50106.0000	9700	2100	9700	2100	W912HN	2100	W912HN		2010-09-30	2010-09-27	2013-09-29	2013-09-29	NULL	DO Delivery Order	D	J	0	B	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.				N	X	BUILDING 11000 REPAIR	0	NONE									SAUER INCORPORATED	SAUER SOUTHEAST	SAUER INCORPORATED					11223 PHILLIPS PARKWAY DR			JACKSONVILLE	322561574	UNITED STATES	FL	04	0783270790000PR	322561574	078327079	062594069			2002-03-18	2008-02-28	SAUER HOLDINGS  INC.		SC	SC	USA	292070063	SC02	Z	Z199	000	C2	236220		N	E	C	N	D	0	USA	C		9700	0004	13	0	2010	9700	W912HN07D0061	0	W912HN07R0062	A		5	D	0	Y: YES	No	MAFO	NONE	N	NONE	X		FAIR		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	X	Y	0		X	2017-01-03 09:02:07.193	2017-01-07 19:01:10.733	1	272	12.0000	389920	27939F5C-4FD5-E611-9423-005056BD45DB	28939F5C-4FD5-E611-9423-005056BD45DB	COLUMBIA						0.0000	0.0000	0.0000	0.0000	0.0000	2010-09-30 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	24816950
2703255d-eb32-a204-491a-bb2d4f993a41	Active	0.0000	0.0000	0.0000	9700	2100	9700	2100	W9126G	2100	W9126G		2011-04-29	2011-04-14	2011-07-19	2011-07-19	NULL	DO Delivery Order	M	J	0	C	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.		X	Z	N	Y	CONTRACT FOR METC STUDENT DORMITORIES #1&#2: DESIGN-BUILD TWO EA 1200 PERSON DORMITORIES WITH A CENTRAL ENERGY PLANT WHAT SUPPORTS SEVERAL OTHER METC PROJECTS AT FORT SAM HOUSTON, TEXAS. REFERENCE NO. R00044 MJ073 ADMIN MODIFICTION TO CORRECT MODS 36&37	0	NONE									HENSEL PHELPS/KIEWIT A JOINT VENTURE		HENSEL PHELPS/KIEWIT A JOINT VENTURE					420 6TH AVE			GREELEY	806312332	UNITED STATES	CO	04	0633220850000PR	806312332	063322085	063322085			2002-02-19	2008-11-13	HENSEL PHELPS CONSTRUCTION CO		TX	TX	USA	782345012	TX21	Y	Y199	000	C2	236220	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	U	D	0	USA	D		9700	0001	38	0	2011	9700	W9126G08D0016	0	W9126G07R0074	A		4	D	0	: NO	No	TS	NONE		NONE	X				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	X	Y	0		X	2017-01-03 16:08:57.870	2017-01-07 19:01:10.733	1	2	100000000.0000	548334	9939A7B2-50D5-E611-9423-005056BD45DB	9A39A7B2-50D5-E611-9423-005056BD45DB	SAN ANTONIO						0.0000	0.0000	0.0000	0.0000	0.0000	2011-04-29 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	24719937
13270f71-3154-9db8-7f43-546830c81494	Active	109475.0000	109475.0000	109475.0000	9700		9700	2100	W912ER	2100	W912ER	X	2009-07-15	2008-07-01	2009-07-01	2009-07-01	NULL	C: DELIVERY ORDER	L	R	0	B		0	N: NO - SERVICE WHERE PBA IS NOT USED.			Z	N	Y	IN-THEATRE OPERATIONS SUPPORT	0	NONE									FLUOR INTERCONTINENTAL, INC							6000 FAIRVIEW AT J  A  JON			CHARLOTTE	28210	USA: UNITED STATES OF AMERICA	NC	09			130757870	006907190			NULL	NULL	FLUOR CORPORATION				IRQ			A	AD25	000	S1	236220	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	IRQ	C		9700	0021	11	0	2009	9700	W912ER04D0004	0	W912ER04R0004	A	: 	1	D	0	true: 	N	SSS	NONE	N	NONE	X		FOO		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	X	X	X	0		X	2017-01-03 07:50:25.893	2017-01-07 19:01:10.733	1	0	0.0000	806169	61421B29-4ED5-E611-9423-005056BD45DB	62421B29-4ED5-E611-9423-005056BD45DB							0.0000	0.0000	0.0000	0.0000	0.0000	2016-03-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	24807877
6c7c1d74-bce3-20a8-7b6a-a10418dfb29b	Active	0.0000	362176.0000	362176.0000	9700	2100	9700	2100	W9126G	2100	W9126G		2010-09-15	2010-09-02	2011-05-27	2011-05-27	NULL	DO Delivery Order	B	J	0	C	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.		X		N	Y	METC STUDENT DORMITORY 1,	0	NONE									HENSEL PHELPS/KIEWIT A JOINT VENTURE		HENSEL PHELPS/KIEWIT A JOINT VENTURE					420 6TH AVE			GREELEY	806312332	UNITED STATES	CO	04	0633220850000PR	806312332	063322085	063322085			2002-02-19	2008-11-13	HENSEL PHELPS CONSTRUCTION CO		TX	TX	USA	782345012	TX21	Y	Y199	000	C2	236220		N	E	C	U	D	0	USA	D		9700	0001	29	0	2010	9700	W9126G08D0016	0	W9126G07R0074	A		4	D	0	Y: YES	No	TS	NONE	N	NONE	X				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	X	Y	0		X	2017-01-03 09:01:36.423	2017-01-07 19:01:10.733	1	2	100000000.0000	831119	8D5CAFF2-4ED5-E611-9423-005056BD45DB	8E5CAFF2-4ED5-E611-9423-005056BD45DB	SAN ANTONIO						0.0000	0.0000	0.0000	0.0000	0.0000	2010-09-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	24719937
01657f4b-32d0-5a78-5431-10f1c1757e62	Active	-336156.5938	-336156.5938	-336156.5938	9700	2100	9700	2100	W5J9JE	2100	W917PM		2011-10-31	2011-10-30	2011-12-31	2011-12-31	NULL	DO Delivery Order	C	J	0	B	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.		X	Z	N	X	ARMORED NON TACTICAL VEHICLES	0	NONE	21	2020							GLOBAL STRATEGIES GROUP (INTEGRATED SECURITY), INC.							1501 FARM CREDIT DR STE 2400			MC LEAN	221025000	UNITED STATES	VA	10	801237640	221025000	801237640	801237640	7033945111	7033945114	2007-07-12	2011-06-08	GLOBAL STRATEGIES GROUP (INTEGRATED SECURITY)  INC.				AFG			R	R499	000	C2	561612	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	U	D	0	AFG	C		9700	0001	15	0	2012	9700	W917PM08D0001	P00016	W917PM08R0030	A		7	D	0	: NO	No	NP	NONE		NONE	X			CORPORATE NOT TAX EXEMPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	X	X	0		X	2017-01-04 00:25:52.097	2017-01-07 19:01:10.733	1	99	60000000.0000	927926	D3ED2490-52D5-E611-9423-005056BD45DB	D4ED2490-52D5-E611-9423-005056BD45DB							0.0000	0.0000	0.0000	0.0000	0.0000	2011-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	24905030
49bd1c7d-08f9-568c-a6c3-80b2226f6ea4	Active	133496.0000	133496.0000	133496.0000	9700	2100	9700	2100	W9126G	9700	H98278		2009-05-13	2009-05-11	2009-12-30	2009-12-30	NULL	DO Delivery Order	L	J	0	C	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.				N	X	METC STUDENT DORMITORY 1	0	NONE									HENSEL PHELPS/KIEWIT A JOINT VENTURE		HENSEL PHELPS/KIEWIT A JOINT VENTURE					420 6TH AVE			GREELEY	806312332	UNITED STATES	CO	04	0633220850000PR	806312332	063322085	063322085			2002-02-19	2008-11-13	HENSEL PHELPS CONSTRUCTION CO	26784	TX	TX	USA	782010001	TX20	Y	Y199	000	C2	236220	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C		9700	0001	15	0	2009	9700	W9126G08D0016	0	W9126G07R0074	A		4	D	0	Y: YES	No	TS	NONE		NONE	X				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	N	Y	0		X	2017-01-03 07:13:47.763	2017-01-07 19:01:10.733	1	2	100000000.0000	1430333	CFA01FF6-4CD5-E611-9423-005056BD45DB	D0A01FF6-4CD5-E611-9423-005056BD45DB	SAN ANTONIO						0.0000	0.0000	0.0000	0.0000	0.0000	2009-05-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	24719937
8000a003-96e9-62b7-686a-fdf296b94060	Active	245250000.0000	575000000.0000	575000000.0000	9700	5700	9700	5700	FA8811	1700	N00039		2011-05-02	2011-05-02	2011-10-15	2011-10-15	NULL	DCA Definitive Contract		J	0	C	A	0	X: NOT APPLICABLE		X	A	Y	Y	LETTER CONTRACT FOR MUOS-2, WGS-6, NROL-65	0	NONE	17	1507							UNITED LAUNCH SERVICES, LLC							9100 E MINERAL CIR			CENTENNIAL	801123401	UNITED STATES	CO	06	603197968	801123401	603197968	603197968	3032695431	3032695737	2005-08-19	2011-05-06	UNITED LAUNCH SERVICES  LLC		CO	CO	USA	801123401	CO06	18	1810	176	S1	336414	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	U	D	0	USA	D	A	9700	FA881111C0001	0	6	2011			0		C	UNQ	1	D	0	: NO	No	SSS	NONE	N	NONE	X			OTHER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	X	X	0		X	2017-01-03 16:27:05.553	2017-01-07 19:01:10.733	1	3825	2166500096.0000	1947597	D6EE447A-51D5-E611-9423-005056BD45DB	D7EE447A-51D5-E611-9423-005056BD45DB	CENTENNIAL	Michael Gass	Daniel Collins	Mark Wilkins	James Sponnick	Kevin Maccary	747823.0000	1269788.0000	945448.0000	1015219.0000	2098482.0000	2012-05-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	D	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1431340
76dc0e64-d385-b35d-da0d-9b589a4c955d	Active	45000.0000	45000.0000	45000.0000	9700	2100	9700	2100	W917PM	2100	W917PM		2009-04-01	2009-03-28	2009-04-30	2009-04-30	NULL	DO Delivery Order	B	J	0	B	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.			Z	N	X	FUEL COST REIMBURSMENT MODIFICATION	0	NONE									GLOBAL STRATEGIES GROUP (FEDERAL), INC.							1501 FARM CREDIT DR			MC LEAN	221025000	UNITED STATES	VA	10	801237640	221025000	801237640	801237640			2007-07-12	2009-05-16	GLOBAL STRATEGIES GROUP (INTEGRATED SECURITY)  INC.				AFG			R	R499	000	C2	561612	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	AFG	C		9700	0001	7	0	2009	9700	W917PM08D0001	0	W917PM08R0030	A		7	D	0	N: NO	No	NP	NONE		NONE	X			CORPORATE NOT TAX EXEMPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	X	X	0		X	2017-01-03 07:30:56.513	2017-01-07 19:01:10.733	1	20	1.0000	2218429	E78AC4FF-4DD5-E611-9423-005056BD45DB	E88AC4FF-4DD5-E611-9423-005056BD45DB							0.0000	0.0000	0.0000	0.0000	0.0000	2010-05-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	24905030
7987edff-c34b-8ea2-50ee-d6de287273df	Active	246969.6406	13513049088.0000	13513049088.0000	9700	1700	9700	1700	N40080	1700	N40080		2012-01-12	2012-01-09	2012-02-29	2012-02-29	NULL	DO Delivery Order	D	J	0		X	0	X: NOT APPLICABLE		X	Z	N		NAVFAC WASHINGTON	0	NONE	97	4930							L B M INC							1106 S CLINTON AVE			DUNN	28334	UNITED STATES	NC	02			161496674	161496674			NULL	NULL	L B M INC		MD	MD	USA	206405122	MD05	35	3590	000	S1	561210	Z: NOT IT PRODUCTS OR SERVICES	N	A	C	N	D	0	USA	D		9700	0087	2	0	2012	9700	N4008005D3501	0	N4008005R3501	A		2	D	0	: NO	No	NP	NONE	N	NONE	X				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	X	X	0		X	2017-01-03 23:55:42.483	2017-01-07 19:01:10.733	1	0	0.0000	2676817	CD504148-52D5-E611-9423-005056BD45DB	CE504148-52D5-E611-9423-005056BD45DB	INDIAN HEAD						0.0000	0.0000	0.0000	0.0000	0.0000	2012-01-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	19005830
1800c42c-6e27-362c-2d79-dfb73fdbee1b	Active	110000.0000	0.0000	0.0000	9700	2100	9700	2100	W9126G	2100	W9126G		2008-10-30	2008-10-28	2009-12-30	2009-12-30	NULL	DO Delivery Order	D	J	0	C	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.				N	Y	METC STUDENT DORMITORY 1	0	NONE									HENSEL PHELPS/KIEWIT A JOINT VENTURE		HENSEL PHELPS/KIEWIT A JOINT VENTURE					420 6TH AVE			GREELEY	806312332	UNITED STATES	CO	04	0633220850000PR	806312332	063322085	063322085			2002-02-19	2008-11-13	HENSEL PHELPS CONSTRUCTION CO	26784	TX	TX	USA	782340001	TX21	Y	Y199	000	C2	236220	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C		9700	0001	10	0	2009	9700	W9126G08D0016	0	W9126G07R0074	A		4	D	0	Y: YES	No	TS	NONE		NONE	X				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	X	Y	0		X	2017-01-03 07:01:56.777	2017-01-07 19:01:10.733	1	2	100000000.0000	2891506	475CE131-4DD5-E611-9423-005056BD45DB	485CE131-4DD5-E611-9423-005056BD45DB	SAN ANTONIO						0.0000	0.0000	0.0000	0.0000	0.0000	2008-10-30 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	24719937
